Размещение на сайте;Название;Цена минус 5%;oldPrice;Цена;discauntPrice;Фотографии;Описание;Артикул;Цвет;Мощность (Ватт);Напряжение (Вольт);Цветовая температура (К);Срок службы (Час);Размеры мм (длина * толщина);Модель;Цоколь
Каталог/Светильники/Светодиодные светильники;Ecola GX53 H4 DL5381  светильник встраив. без рефл. Сетка Белый/Алюм 20x110 (к+);135.85;;143;;http://svetonik.ru/upload/iblock/a60/a608f40c0bdb3ec58a5286cf3c86fb0c.png;"Светильники GX53 с алмазной гранью
Светильники легкие и тонкие (установочная высота всего 15мм).
Рисунок на светильниках выполнен в виде насечек «алмазная грань».
Матовая основа и яркий блеск металла в срезах.
Простые и запоминающиеся названия светильников отражают узор:
«звезда», «вихрь», «точки-полоски по кругу», «рифленые реснички», «сетка».
5 узоров, каждый в 4 цветах, итого 20 моделей.
Преимущества перед светильниками со встроенными светодиодами:- Возможность замены лампы. Когда в одном из светильников выйдут из строя диоды,
	Вам придется искать точно такой же светильник, чтобы не нарушать дизайна, заниматься 
	демонтажом старого и монтажом нового. Значительно проще заменить стандартную лампу.

- Большая универсальность. Вы можете установить лампы любой нужной мощности и цветовой 
	температуры (или даже цветные), и в любой момент заменить их на другие.

- Более высокая надежность. Мы живем в век массового производства, а стандартные лампы 
	производятся в сотни раз большими тиражами, чем любые светильники.

- По этой же причине цена светильника со сменными лампами вполне соизмерима 
	(а подчас даже ниже), чем светильника со встроенными светодиодами.

	- Лампа в комплект не входит.
";17438316;Белый / Алюминиевый;;;;;110x20;DL5381;GX53
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;93.1;;98;;http://svetonik.ru/upload/iblock/82f/82f0f1c3e4711cb1653505dd3a7de117.png;;11457;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;89.3;;94;;http://svetonik.ru/upload/iblock/1c4/1c4f4bed1bbaf884dd35e88ad6c8098a.png;;11458;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;93.1;;98;;http://svetonik.ru/upload/iblock/707/70746cd5e69b1436b598d3e7706b23a7.png;;11455;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;90.25;;95;;http://svetonik.ru/upload/iblock/c53/c53ca2f19b953ab240a098bd24e76cd8.png;;11453;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;93.1;;98;;http://svetonik.ru/upload/iblock/9a5/9a57d6728e590fe716369233ee22f1e9.png;;11454;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;90.25;;95;;http://svetonik.ru/upload/iblock/680/680edfa71ba6d15d3d258674abb666d6.png;;11456;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;73.14999999999999;;77;;http://svetonik.ru/upload/iblock/42c/42c75b8a6f0c94c94d4adb24f1bf7e56.png;;11452;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL92 GU5.3 встр. выпуклый Черный Хром 30x80;45.599999999999994;;48;;http://svetonik.ru/upload/iblock/f1f/f1fe6bf573fb961f74d01d480781898c.png;;11502;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL92 GU5.3 встр. выпуклый Черненая Медь 30x80;43.699999999999996;;46;;http://svetonik.ru/upload/iblock/912/91288ee0658e23c5ca29365e8e99ebe5.png;;11503;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL92 GU5.3 встр. выпуклый Черненая Бронза 30x80;43.699999999999996;;46;;http://svetonik.ru/upload/iblock/526/526dc6808f8367a8d25e7a97f40369b5.png;;11504;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL92 GU5.3 встр. выпуклый Хром 30x80;43.699999999999996;;46;;http://svetonik.ru/upload/iblock/dde/dde0cad0467460b7de3783d4ee5e07ba.png;;11499;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL92 GU5.3 встр. выпуклый Сатин-Хром 30x80;43.699999999999996;;46;;http://svetonik.ru/upload/iblock/41b/41bfe43b5e8c8e2356a19fe56ac1b017.png;;11501;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL92 GU5.3 встр. выпуклый Золото 30x80;45.599999999999994;;48;;http://svetonik.ru/upload/iblock/00f/00fa32020e9f4a01ca17b54a344230df.png;;11500;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL92 GU5.3 встр. выпуклый Белый 30x80;37.05;;39;;http://svetonik.ru/upload/iblock/2ef/2efe1a304d5f072748cd15b3b0fbf030.png;;11498;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL90 GU5.3 встр. плоский Черный Хром 30x80;43.699999999999996;;46;;http://svetonik.ru/upload/iblock/92b/92b8d4e0ec4b388db16141e4ec29a1b7.png;;11495;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL90 GU5.3 встр. плоский Черненая Медь 30x80;41.8;;44;;http://svetonik.ru/upload/iblock/135/1358cf754c3aa256198d5fe70f2d250e.png;;11496;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL90 GU5.3 встр. плоский Черненая Бронза 30x80;45.599999999999994;;48;;http://svetonik.ru/upload/iblock/3e9/3e9de308d0fedd9b2b005ac3dadb363b.png;;11497;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL90 GU5.3 встр. плоский Хром 30x80;44.65;;47;;http://svetonik.ru/upload/iblock/6c8/6c8285a84d318a47c90b1615081a149e.png;;11492;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL90 GU5.3 встр. плоский Сатин-Хром 30x80;44.65;;47;;http://svetonik.ru/upload/iblock/5ce/5ce8bda4fa513390d37d51c58a936046.png;;11494;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL90 GU5.3 встр. плоский Золото 30x80;45.599999999999994;;48;;http://svetonik.ru/upload/iblock/ed6/ed6fdfac7f62f13c19148b1401c61706.png;;11493;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Светильник Ecola Light MR16 DL90 GU5.3 встр. плоский Белый 30x80;38.0;;40;;http://svetonik.ru/upload/iblock/7d8/7d8b8a2588786beddd96521abc66c5d7.png;;11491;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola Light MR16 DL92 GU5.3 Светильник встр. выпуклый Черный матовый 30x80 (кd74);38.0;;40;;http://svetonik.ru/upload/iblock/b23/b23e2be0b4b0d4a32c93f4d8956af34d.png;Ecola Light MR16 DL92 GU5.3 Светильник встр. выпуклый Черный матовый 30x80 (кd74);12685317;Черный матовый;;;;;30x80;DL92;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola Light MR16 DL92 GU5.3 Светильник встр. выпуклый Перламутровое серебро 30x80;43.699999999999996;;46;;http://svetonik.ru/upload/iblock/700/700477b415cdeee1320245690c18c577.png;;11809;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola Light MR16 DL92 GU5.3 Светильник встр. выпуклый Перламутровое золото 30x80;43.699999999999996;;46;;http://svetonik.ru/upload/iblock/834/8342391b7789099b0a0d467c4dc3e0e7.png;;11810;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola Light MR16 DL90 GU5.3 Светильник встр. плоский Черный матовый 30x80 (кd74);37.05;;39;;http://svetonik.ru/upload/iblock/0bc/0bcb70d79fe6074a2ab4b7331def1da5.png;Ecola Light MR16 DL90 GU5.3 Светильник встр. плоский Черный матовый 30x80 (кd74);12685313;Черный матовый;;;;;30x80;DL90;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola Light MR16 DL90 GU5.3 Светильник встр. плоский Перламутровое серебро 30x80;45.599999999999994;;48;;http://svetonik.ru/upload/iblock/79c/79cb41eed63721e28a1bf5667f555e2b.png;;11807;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola Light MR16 DL90 GU5.3 Светильник встр. плоский Перламутровое золото 30x80;41.8;;44;;http://svetonik.ru/upload/iblock/860/860e06c5aa3f21d6857cddc4871a5d01.png;;11808;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;136.79999999999998;;144;;http://svetonik.ru/upload/iblock/cc4/cc48223d076c05d1c2ef5c5ddb0fae8c.png;;11461;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;113.05;;119;;http://svetonik.ru/upload/iblock/c85/c859c61640e6995c7608cf9552c43742.png;;11460;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;113.05;;119;;http://svetonik.ru/upload/iblock/c10/c107ec4ca169cc2a97cb788ac7ef4ffd.png;;11459;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;136.79999999999998;;144;;http://svetonik.ru/upload/iblock/2ad/2ad1db0adb67a6e0758b7282693d09d9.png;;11462;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL110А GU5.3 Светильник встр. литой Антик Черный Хром 24x86;107.35;;113;;http://svetonik.ru/upload/iblock/560/5604f448d325827e0d3f1fea623c7241.png;Ecola MR16 DL110А GU5.3 Светильник встр. литой Антик Черный Хром 24x86;7732892;Черный хром;;;;;24x86;DL110A;
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL110А GU5.3 Светильник встр. литой Антик Хром 24x86;113.05;;119;;http://svetonik.ru/upload/iblock/199/199d36bb6a6177b78d6242ac3d398114.png;Ecola MR16 DL110А GU5.3 Светильник встр. литой Антик Хром 24x86;7732818;Хром;;;;;24x86;DL110A;
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL110А GU5.3 Светильник встр. литой Антик Сатин-Хром 24x86;113.05;;119;;http://svetonik.ru/upload/iblock/853/8536c1f0c58d42c7ba869f869f322e71.png;Ecola MR16 DL110А GU5.3 Светильник встр. литой Антик Сатин-Хром 24x86;7732879;Сатин-хром;;;;;24x86;DL110A;
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL110А GU5.3 Светильник встр. литой Антик Золото 24x86;113.05;;119;;http://svetonik.ru/upload/iblock/013/0132e7ef9ccaefc3f6a549d3b0115a9c.png;Ecola MR16 DL110А GU5.3 Светильник встр. литой Антик Золото 24x86;7732845;Золото;;;;;24x86;DL110A;
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL110А GU5.3 Светильник встр. литой Антик Белый 24x86;95.94999999999999;;101;;http://svetonik.ru/upload/iblock/eea/eea9c7bb83264d700da54a80e02bb994.png;Ecola MR16 DL110А GU5.3 Светильник встр. литой Антик Белый 24x86;7732787;Белый;;;;;24x86;DL110A;
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;83.6;;88;;http://svetonik.ru/upload/iblock/b94/b94dbb2c41c5dae12f98cda555032cd3.png;;11490;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;85.5;;90;;http://svetonik.ru/upload/iblock/061/061850d2411b566ff3dc6d7a6be5937c.png;;11488;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;85.5;;90;;http://svetonik.ru/upload/iblock/988/988a37c736b5ae39fb3199d9aa7ef936.png;;11489;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;85.5;;90;;http://svetonik.ru/upload/iblock/b99/b99fb89ef42273631e687e84ea5a8666.png;;11485;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;80.75;;85;;http://svetonik.ru/upload/iblock/9c3/9c3ab953fe15e5da51782a2455a0c40e.png;;11487;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;79.8;;84;;http://svetonik.ru/upload/iblock/bb3/bb31ded5f82d5be0b7d95765d973169d.png;;11486;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;79.8;;84;;http://svetonik.ru/upload/iblock/ddd/ddd46692561428bc9371c7d5cd916dfb.png;;11484;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;85.5;;90;;http://svetonik.ru/upload/iblock/c59/c59bbe4b01ffcf0265df9f9978a6f9de.png;;11482;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;85.5;;90;;http://svetonik.ru/upload/iblock/767/767d6fd4c94452e24eb9c6e887506ca2.png;;11483;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;78.85;;83;;http://svetonik.ru/upload/iblock/f47/f47527a169a50398a2a68b8060b6d280.png;;11481;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;86.45;;91;;http://svetonik.ru/upload/iblock/15a/15a9fab1c34057a54b65a22fb3ecd81e.png;;11480;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;НОВИНКА!;89.3;;94;;http://svetonik.ru/upload/iblock/599/5995dd429d20d4da09998546a8d823eb.png;;11479;;;;;;;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL3184 GU5.3 Светильник встр. литой (скрытый крепеж лампы) Белый/Алюм Двойные Реснички по кругу 23x78 (кd74);86.45;;91;;http://svetonik.ru/upload/iblock/eb6/eb6a48c9b6e927e967814a3a577a9412.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
- Лампа в комплект не входит.
";10531740;Белый;;;;;78x23;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL3183 GU5.3 Светильник встр. литой (скрытый крепеж лампы) Белый/Алюм Полоски по кругу 23x78 (кd74);86.45;;91;;http://svetonik.ru/upload/iblock/968/9689e63e503d7541bdd8ca1886de5806.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
- Лампа в комплект не входит.
";10531678;Белый;;;;;78x23;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL3182 GU5.3 Светильник встр. литой (скрытый крепеж лампы) Белый/Алюм Рифленые Реснички по кругу 23x78 (кd74);85.5;;90;;http://svetonik.ru/upload/iblock/5c6/5c61d2f041878373dca80fe6c97a4f0c.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
- Лампа в комплект не входит.
";10531653;Белый;;;;;78x23;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL3181 GU5.3 Светильник встр. литой (скрытый крепеж лампы) Белый/Алюм Вихрь 23x78 (кd74);89.3;;94;;http://svetonik.ru/upload/iblock/116/116840584f8a816867d663f30f6fa94c.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
- Лампа в комплект не входит.
";10531633;Белый;;;;;78x23;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL205 GU5.3 Светильник встр. литой поворотный Квадрат Шлифованный черный / Хром 25x92x92;166.25;;175;;http://svetonik.ru/upload/iblock/0e6/0e6a3aee6029648d930cb9abc8b67601.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
- Лампа в комплект не входит.
";12648388;Шлифованный черный / Хром;;;;;25x92x92;DL205;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL205 GU5.3 Светильник встр. литой поворотный Квадрат Шлифованный алюминий / Хром 25x92x92;166.25;;175;;http://svetonik.ru/upload/iblock/288/288e8697a7446eabc84b62aacaa02a0e.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
- Лампа в комплект не входит.
";12648383;Шлифованный алюминий / Хром;;;;;25x92x92;DL205;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL201 GU5.3 Glass Круг со стеклом Прозрачный и Матовый / Хром 45x80;132.04999999999998;;139;;http://svetonik.ru/upload/iblock/097/0976a3cdf13d5fde44f943320c4671c4.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
- Лампа в комплект не входит.
";12520757;Прозрачный и Матовый / Хром;;;;;45x80;DL201;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL201 GU5.3 Glass Круг со стеклом Прозрачный и Матовый / Золото 45x80;132.04999999999998;;139;;http://svetonik.ru/upload/iblock/f56/f5698625e37ebbde0a4b9e0c3223b16b.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
- Лампа в комплект не входит.
";12520759;Прозрачный и Матовый / Золото;;;;;45x80;DL201;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL200 GU5.3 Glass Квадрат со стеклом Прозрачный и Матовый / Хром 45x77x77;138.7;;146;;http://svetonik.ru/upload/iblock/af2/af2fb439fb76dcc9fef32d71e81f7177.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
- Лампа в комплект не входит.
";12520677;Прозрачный и Матовый / Хром;;;;;45x77x77;DL200;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL200 GU5.3 Glass Квадрат со стеклом Прозрачный и Матовый / Золото 45x77x77;138.7;;146;;http://svetonik.ru/upload/iblock/dd1/dd18f2d7329f06f0072b5a5b70da7b7f.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
- Лампа в комплект не входит.
";12520701;Прозрачный и Матовый / Золото;;;;;45x77x77;DL200;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1662 GU5.3 Glass Стекло Круг с черными стразами (оправа хром)/фон зерк./центр.часть хром 25x93;219.45;;231;;http://svetonik.ru/upload/iblock/1e3/1e3c1ff77495e7bce733655e065f0d72.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
Лампа в комплект не входит.
";11970393;;;;;;25x93;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1662 GU5.3 Glass Стекло Круг с прозр.стразами (оправа хром)/фон зерк./центр.часть хром 25x93;219.45;;231;;http://svetonik.ru/upload/iblock/7ff/7ff021cc52e02c5f6822db5e36743bc8.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
Лампа в комплект не входит.
";11970374;;;;;;25x93;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1662 GU5.3 Glass Стекло Круг с прозр.стразами (оправа золото)/фон черный./центр.часть золото 25x93;246.04999999999998;;259;;http://svetonik.ru/upload/iblock/0fd/0fd66cc9b145031767e98f2d44ae11e8.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
Лампа в комплект не входит.
";11970327;;;;;;25x93;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1662 GU5.3 Glass Стекло Круг с прозр.стразами (оправа золото)/фон зерк./центр.часть золото 25x93;246.04999999999998;;259;;http://svetonik.ru/upload/iblock/07b/07b84162d04f110d778665a5db726c0d.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
Лампа в комплект не входит.
";11970309;;;;;;25x93;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1662 GU5.3 Glass Стекло Круг с прозр.и бирюз. стразами (оправа золото)/фон зерк./центр.часть золото 25х93;206.14999999999998;;217;;http://svetonik.ru/upload/iblock/9e7/9e7bf6b56d08130e400aa0b696e1b07f.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
Лампа в комплект не входит.
";11970286;;;;;;25x93;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1661 GU5.3 Glass Стекло Круг с крупными стразами Конус/фон зерк./центр.часть хром 38x95;179.54999999999998;;189;;http://svetonik.ru/upload/iblock/093/093ce8873a9b77f9b182699a1f84f1fb.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
Лампа в комплект не входит.
";11969676;;;;;;38x95;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1661 GU5.3 Glass Стекло Круг с крупными прозр. стразами Елочка/фон зерк./центр.часть хром 42x95;190.0;;200;;http://svetonik.ru/upload/iblock/cb6/cb61ee0d7081d74b71a62febd1397573.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
Лампа в комплект не входит.
";11969671;;;;;;42x95;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1661 GU5.3 Glass Стекло Круг с крупными матовыми стразами Конус/фон мат./центр.часть хром 38x95;155.79999999999998;;164;;http://svetonik.ru/upload/iblock/2a2/2a2675d702623c288164285fe559dd08.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
- Лампа в комплект не входит.
";18910020;Матовый / Хром;;;;;38x95;DL1661;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1661 GU5.3 Glass Стекло Круг с крупными  матовыми стразами Елочка/фон мат./центр.часть хром 42x95;169.1;;178;;http://svetonik.ru/upload/iblock/096/0969ea9683b4c36ca7157fa558d817ad.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
- Лампа в комплект не входит.
";18909806;Матовый / Хром;;;;;42x95;DL1661;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1661 GU5.3 Glass Стекло Круг с квадратными прозрачными стразами /фон зерк./центр.часть хром 42x95;166.25;;175;;http://svetonik.ru/upload/iblock/d71/d712385bb0a3626cccdfdc353aa93b85.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
Лампа в комплект не входит.
";11969661;;;;;;42x95;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1661 GU5.3 Glass Стекло Круг с квадратными матовыми стразами /фон мат./центр.часть хром 42x95;159.6;;168;;http://svetonik.ru/upload/iblock/926/926feacff5c802f75290750a2a0e2d24.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
- Лампа в комплект не входит.
";18909732;Матовый / Хром;;;;;42x95;DL1661;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1660 GU5.3 Glass Стекло Круг с  прозрачными стразами Корона (оправа хром)/фон зерк./центр.часть хром 28x93;226.1;;238;;http://svetonik.ru/upload/iblock/3ed/3ede9ffc66226f30a4e560ba18095c42.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
Лампа в комплект не входит.
";11970174;;;;;;28х93;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1660 GU5.3 Glass Стекло Круг с  прозр.и янтарн. стразами Корона (оправа золото)/фон зерк./центр.часть золото 28x93;226.1;;238;;http://svetonik.ru/upload/iblock/5bc/5bcdb8e9fec7b8e05ed79ed1ebe1cba2.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
Лампа в комплект не входит.
";11970052;;;;;;28х93;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1660 GU5.3 Glass Стекло Круг с  прозр.и аметист. стразами Корона (оправа хром)/фон зерк./центр.часть хром 28x93;226.1;;238;;http://svetonik.ru/upload/iblock/119/1197f861f65be41d5ba15b6102e28814.png;"Преимущества светильников MR16 GU5.3:- Компактные размеры

- Со светодиодной лампой - светильник чуть теплый. Можно устанавливать в натяжные потолки, 
деревянную или пластиковую поверхность без термоизоляции.
Лампа в комплект не входит.
";11970050;;;;;;28х93;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1659 GU5.3 Glass Стекло Квадрат с прозр.стразами (оправа хром)/фон зерк./центр.часть хром 30x95x95;199.5;;210;;http://svetonik.ru/upload/iblock/984/984fe5433f3abbc64420ad8ec904168b.png;Ecola MR16 DL1659 GU5.3 Glass Стекло Квадрат с прозр.стразами (оправа хром)/фон зерк./центр.часть хром 30x95x95;12075757;;;;;;30x95x95;DL1659;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1659 GU5.3 Glass Стекло Квадрат с прозр.стразами (оправа золото)/фон черный./центр.часть золото 30x95x95;192.85;;203;;http://svetonik.ru/upload/iblock/7ff/7ff5fe131ae67833c6b528712b941746.png;Ecola MR16 DL1659 GU5.3 Glass Стекло Квадрат с прозр.стразами (оправа золото)/фон черный./центр.часть золото 30x95x95;12075753;;;;;;30x95x95;;GU5.3 
Каталог/Светильники/Светодиодные светильники;Ecola MR16 DL1659 GU5.3 Glass Стекло Квадрат с прозр.стразами (оправа золото)/фон зерк./центр.часть золото 30x95x95;192.85;;203;;http://svetonik.ru/upload/iblock/69f/69f977c800605d538b0dc52fada2f4eb.png;Ecola MR16 DL1659 GU5.3 Glass Стекло Квадрат с прозр.стразами (оправа золото)/фон зерк./центр.часть золото 30x95x95;12075751;;;;;;30x95x95;DL1659;GU5.3 
